id_texto,texto
1146,"A solidão bateu forte hoje, mesmo estando rodeado de gente. comi uma coisa nova no ru, estava razoável. estou com medo de ser reprovado em duas matérias."
1147,"Comi uma coisa nova no ru, estava razoável. as preocupações de ontem diminuíram hoje. organizei minha rotina e a exaustão diminuiu. tirei uma nota alta na prova difícil, estou aliviado."
1148,"Não vejo sentido em continuar tentando. lavei as roupas hoje, a pilha estava gigante. não sinto mais prazer nas coisas que gostava. tirei uma nota alta na prova difícil, estou aliviado."
1149,"Estou com medo de ser reprovado em duas matérias. é um esforço enorme levantar da cama. não vejo sentido em continuar tentando. sinto um cinismo e irritação com todo mundo da faculdade. o trânsito estava horrível, cheguei atrasado na primeira aula."
1150,"Estou desorientado e não consigo manter o foco em nada. minhas notas vieram boas, o esforço valeu a pena!. choveu o dia todo, não consegui sair para a rua. consegui me organizar bem para a prova. o esforço valeu a pena, senti-me competente."
1151,"Comi uma coisa nova no ru, estava razoável. tudo parece cinzento e sem cor. a solidão bateu forte hoje, mesmo estando rodeado de gente. estou com medo de ser reprovado em duas matérias."
1152,"Tirei uma nota alta na prova difícil, estou aliviado. não estou sentindo aquela pressão de antes. consegui ter um bom tempo de descanso hoje. comi uma coisa nova no ru, estava razoável."
1153,"Lavei as roupas hoje, a pilha estava gigante. tenho acumulado muitas faltas, a recuperação será difícil. é um esforço enorme levantar da cama."
1154,"O trânsito estava horrível, cheguei atrasado na primeira aula. não consigo parar de pensar no prazo final. sinto que sou um fardo para minha família e amigos. o tcc está travado, não consigo escrever uma linha coerente."
1155,"As preocupações de ontem diminuíram hoje. não consigo parar de pensar no prazo final. lavei as roupas hoje, a pilha estava gigante. consegui avançar muito no projeto de pesquisa. me senti produtivo e o trabalho fluiu bem."
1156,"Não vejo sentido em continuar tentando. estou desorientado e não consigo manter o foco em nada. o tcc está travado, não consigo escrever uma linha coerente. durmo mal e acordo com a sensação de não ter descansado. choveu o dia todo, não consegui sair para a rua."
1157,"O esforço valeu a pena, senti-me competente. não estou sentindo aquela pressão de antes. minhas notas vieram boas, o esforço valeu a pena!. estou desorientado e não consigo manter o foco em nada. choveu o dia todo, não consegui sair para a rua."
1158,"Consegui ter um bom tempo de descanso hoje. não estou sentindo aquela pressão de antes. choveu o dia todo, não consegui sair para a rua. tirei uma nota alta na prova difícil, estou aliviado."
1159,"Não estou sentindo aquela pressão de antes. organizei minha rotina e a exaustão diminuiu. comi uma coisa nova no ru, estava razoável. minhas notas vieram boas, o esforço valeu a pena!."
1160,"É um esforço enorme levantar da cama. estou com medo de ser reprovado em duas matérias. comi uma coisa nova no ru, estava razoável. sinto que sou um fardo para minha família e amigos. estou exausto. o corpo dói e a mente está lenta."
1161,"Minhas notas vieram boas, o esforço valeu a pena!. não estou sentindo aquela pressão de antes. organizei minha rotina e a exaustão diminuiu. o trânsito estava horrível, cheguei atrasado na primeira aula."
1162,"Sinto que sou um fardo para minha família e amigos. tenho tido ataques de pânico leves no meio da noite. minhas notas refletem meu desinteresse. lavei as roupas hoje, a pilha estava gigante. não vejo sentido em continuar tentando. estou sempre preocupado com o que pode dar errado."
1163,"Sinto que sou um fardo para minha família e amigos. lavei as roupas hoje, a pilha estava gigante. fui mal na prova e isso só piora meu humor. a solidão bateu forte hoje, mesmo estando rodeado de gente."
1164,"Me senti produtivo e o trabalho fluiu bem. não estou sentindo aquela pressão de antes. lavei as roupas hoje, a pilha estava gigante. tirei uma nota alta na prova difícil, estou aliviado."
1165,"Estou com medo de ser reprovado em duas matérias. lavei as roupas hoje, a pilha estava gigante. sinto que sou um fardo para minha família e amigos. quero largar tudo e sumir para ter paz mental. não sinto mais prazer nas coisas que gostava."
1166,"Estou animado com o novo tópico da matéria. o trânsito estava horrível, cheguei atrasado na primeira aula. sinto que o tempo está correndo e eu estou ficando para trás."
1167,"Tenho acumulado muitas faltas, a recuperação será difícil. tudo parece cinzento e sem cor. comi uma coisa nova no ru, estava razoável."
1168,"Me senti produtivo e o trabalho fluiu bem. não estou sentindo aquela pressão de antes. tirei uma nota alta na prova difícil, estou aliviado. o trânsito estava horrível, cheguei atrasado na primeira aula."
1169,"Estou animado com o novo tópico da matéria. não estou sentindo aquela pressão de antes. o esforço valeu a pena, senti-me competente. comi uma coisa nova no ru, estava razoável."
1170,"Fui mal na prova e isso só piora meu humor. sinto que sou um fardo para minha família e amigos. não sinto mais prazer nas coisas que gostava. lavei as roupas hoje, a pilha estava gigante."
1171,"Durmo mal e acordo com a sensação de não ter descansado. é um esforço enorme levantar da cama. quero largar tudo e sumir para ter paz mental. o trânsito estava horrível, cheguei atrasado na primeira aula. estou com medo de ser reprovado em duas matérias. a solidão bateu forte hoje, mesmo estando rodeado de gente."
1172,"Me senti produtivo e o trabalho fluiu bem. estou sempre preocupado com o que pode dar errado. consegui me organizar bem para a prova. sinto que o tempo está correndo e eu estou ficando para trás. lavei as roupas hoje, a pilha estava gigante. minhas notas vieram boas, o esforço valeu a pena!. não consigo parar de pensar no prazo final."
1173,"Consegui ter um bom tempo de descanso hoje. tenho acumulado muitas faltas, a recuperação será difícil. estou sempre preocupado com o que pode dar errado. comi uma coisa nova no ru, estava razoável. não estou sentindo aquela pressão de antes."
1174,"Tudo parece cinzento e sem cor. comi uma coisa nova no ru, estava razoável. sinto que o tempo está correndo e eu estou ficando para trás. tenho acumulado muitas faltas, a recuperação será difícil."
1175,"A solidão bateu forte hoje, mesmo estando rodeado de gente. estou animado com o novo tópico da matéria. o trânsito estava horrível, cheguei atrasado na primeira aula."
1176,"Comi uma coisa nova no ru, estava razoável. consegui ter um bom tempo de descanso hoje. estou animado com o novo tópico da matéria. consegui me organizar bem para a prova."
1177,"Comi uma coisa nova no ru, estava razoável. me senti produtivo e o trabalho fluiu bem. estou animado com o novo tópico da matéria. as coisas parecem sob controle."
1178,"Estou animado com o novo tópico da matéria. consegui me organizar bem para a prova. comi uma coisa nova no ru, estava razoável. estou desorientado e não consigo manter o foco em nada. organizei minha rotina e a exaustão diminuiu."
1179,"A solidão bateu forte hoje, mesmo estando rodeado de gente. estou com medo de ser reprovado em duas matérias. comi uma coisa nova no ru, estava razoável."
1180,"Tirei uma nota alta na prova difícil, estou aliviado. tudo parece cinzento e sem cor. não sinto mais prazer nas coisas que gostava. minha cabeça não desliga, repasso tudo mil vezes antes de dormir. comi uma coisa nova no ru, estava razoável."
1181,"Lavei as roupas hoje, a pilha estava gigante. não vejo sentido em continuar tentando. estou animado com o novo tópico da matéria."
1182,"A solidão bateu forte hoje, mesmo estando rodeado de gente. comi uma coisa nova no ru, estava razoável. tudo parece cinzento e sem cor. consegui avançar muito no projeto de pesquisa."
1183,"Quero largar tudo e sumir para ter paz mental. choveu o dia todo, não consegui sair para a rua. sinto que o tempo está correndo e eu estou ficando para trás. me senti produtivo e o trabalho fluiu bem. estou animado com o novo tópico da matéria. as preocupações de ontem diminuíram hoje. minha cabeça não desliga, repasso tudo mil vezes antes de dormir."
1184,"Tenho acumulado muitas faltas, a recuperação será difícil. meu estômago está revirado só de pensar na próxima apresentação. a solidão bateu forte hoje, mesmo estando rodeado de gente. choveu o dia todo, não consegui sair para a rua."
1185,"Minhas notas refletem meu desinteresse. lavei as roupas hoje, a pilha estava gigante. sinto que o tempo está correndo e eu estou ficando para trás. meu estômago está revirado só de pensar na próxima apresentação. minha cabeça não desliga, repasso tudo mil vezes antes de dormir."
1186,"Quero largar tudo e sumir para ter paz mental. estou desorientado e não consigo manter o foco em nada. as preocupações de ontem diminuíram hoje. estou animado com o novo tópico da matéria. lavei as roupas hoje, a pilha estava gigante. organizei minha rotina e a exaustão diminuiu."
1187,"Não estou sentindo aquela pressão de antes. quero largar tudo e sumir para ter paz mental. estou animado com o novo tópico da matéria. comi uma coisa nova no ru, estava razoável. me senti produtivo e o trabalho fluiu bem."
1188,"Sinto que o tempo está correndo e eu estou ficando para trás. lavei as roupas hoje, a pilha estava gigante. organizei minha rotina e a exaustão diminuiu. não estou sentindo aquela pressão de antes. tirei uma nota alta na prova difícil, estou aliviado."
1189,"Choveu o dia todo, não consegui sair para a rua. tenho tido ataques de pânico leves no meio da noite. tirei uma nota alta na prova difícil, estou aliviado."
1190,"Comi uma coisa nova no ru, estava razoável. sinto que sou um fardo para minha família e amigos. tenho tido ataques de pânico leves no meio da noite. fui mal na prova e isso só piora meu humor. a solidão bateu forte hoje, mesmo estando rodeado de gente."
1191,"Meu estômago está revirado só de pensar na próxima apresentação. não estou sentindo aquela pressão de antes. lavei as roupas hoje, a pilha estava gigante. tirei uma nota alta na prova difícil, estou aliviado. consegui ter um bom tempo de descanso hoje."
1192,"A solidão bateu forte hoje, mesmo estando rodeado de gente. o trânsito estava horrível, cheguei atrasado na primeira aula. é um esforço enorme levantar da cama. minhas notas refletem meu desinteresse."
1193,"Choveu o dia todo, não consegui sair para a rua. não consigo parar de pensar no prazo final. meu estômago está revirado só de pensar na próxima apresentação. sinto que o tempo está correndo e eu estou ficando para trás. não vejo sentido em continuar tentando. fui mal na prova e isso só piora meu humor."
